drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = 2.75 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6.	['Proceed taking paroxetine as normal. There is no recommendation.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Avoid paroxetine. Take an alternate therapy.	Individuals who are Ultrarapid Metabolizers for CYP2D6 may metabolize paroxetine more quickly, leading to potentially reduced effectiveness of the medication. It is recommended to monitor for therapeutic efficacy and adjust the dosage as needed based on clinical response and potential side effects. Consulting with a healthcare provider or a pharmacist with expertise in pharmacogenomics can help tailor the treatment plan for optimal outcomes.	-0.019029824	0.40655768	0.16126214	-0.08668147	0.33036754	0.08897641	-0.10706441104412079	0.4705702066421509	0.11859691888093948	0.49663773097936076	0.6114797570367442	0.6372698172787855	0.4684353	0.54742575	0.5371505	0.6471933	0.5788381	0.60164857	0.6363203	0.5210432	0.4840045	0.504505	0.62979406	0.6534836	0
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = ≥5.0 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6.	['Proceed taking paroxetine as normal. There is no recommendation.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Avoid paroxetine. Take an alternate therapy.	For individuals who are Ultrarapid Metabolizers with an activity score of ≥5.0 for CYP2D6 and are considering taking paroxetine, caution is advised. These individuals may metabolize paroxetine at a faster rate, potentially leading to subtherapeutic levels and reduced efficacy. Close monitoring for therapeutic response and potential toxicity is recommended, and dosage adjustments may be necessary based on individual response. Consulting with a healthcare provider or a pharmacogenomics expert can help guide treatment decisions for this specific genetic profile.	-0.08306208	0.36623672	0.10348894	-0.11076554	0.30095747	0.06244491	-0.12627339363098145	0.4060322940349579	0.08495091646909714	0.4519083860906282	0.6043401852069399	0.6372973408470637	0.4764535	0.57905966	0.5884745	0.63193727	0.5993155	0.6297869	0.59279287	0.57198596	0.54089266	0.47051337	0.6150338	0.61098504	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking pegloticase as normal. There is no recommendation.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Avoid pegloticase. Take an alternate therapy.	Individuals who are deficient in Glucose-6-Phosphate Dehydrogenase (G6PD) may be at increased risk of hemolytic anemia when taking pegloticase, a medication used for treatment-resistant gout. It is recommended to assess G6PD deficiency prior to initiating pegloticase therapy, and closely monitor for signs of hemolysis such as dark urine, fatigue, and pallor. In some cases, alternative treatments may need to be considered for individuals with G6PD deficiency.	-0.42663938	-0.23981181	-0.33971566	-0.112471715	0.27079093	0.050975293	-0.14822833240032196	0.28094011545181274	0.02968539297580719	0.19850475488420607	0.6034938531477702	0.5929722465776093	0.1638119	0.5462695	0.49877712	0.06807457	0.60803074	0.57413185	0.07953987	0.59150475	0.57246435	0.38511392	0.655504	0.6301864	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid pegloticase. Take an alternate therapy.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Proceed taking pegloticase as normal. There is no recommendation.	For individuals with an indeterminate G6PD status, caution is advised when considering pegloticase therapy due to its potential risk of hemolysis in patients with G6PD deficiency. Close monitoring for signs of hemolysis and consultation with a healthcare provider experienced in managing G6PD deficiency are recommended before initiating pegloticase treatment.	0.05786233	0.15540981	0.10819666	-0.12428757	0.008056116	-0.058199108	-0.05784129351377487	0.2536312937736511	0.07106592506170273	0.6266773078823642	0.6118121222689094	0.6217070723814093	0.5294648	0.60016644	0.58460325	0.5976224	0.66948366	0.6482368	0.5635387	0.6202691	0.6372117	0.54872936	0.52213466	0.6243072	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking pegloticase as normal. There is no recommendation.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Avoid pegloticase. Take an alternate therapy.	For individuals deficient in G6PD (glucose-6-phosphate dehydrogenase) with a CNSHA (Class I, severe deficiency), caution is recommended when considering pegloticase therapy due to the risk of hemolytic reactions. Screening for G6PD deficiency prior to starting pegloticase is important to identify individuals at higher risk. Close monitoring for signs of hemolysis and taking necessary precautions are advisable if pegloticase treatment is deemed necessary for these individuals.	-0.42241585	-0.2232601	-0.33079374	-0.13617942	0.117777534	-0.020327585	-0.15165673196315765	0.19437530636787415	-0.002082312246784568	0.21288119351335152	0.5910288847587437	0.5935249950523777	0.24442971	0.5078965	0.5140909	0.094407916	0.5875442	0.58841115	0.10839345	0.58297014	0.57702726	0.37460378	0.6016163	0.5696335	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid pegloticase. Take an alternate therapy.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Proceed taking pegloticase as normal. There is no recommendation.	For individuals who are Normal for G6PD enzyme, which indicates normal function of the glucose-6-phosphate dehydrogenase enzyme, there is typically no specific contraindication for taking pegloticase. However, it is important to consider other factors such as medical history, concomitant medications, and individual response to pegloticase therapy in making treatment decisions. Consultation with a healthcare provider or a pharmacist is recommended to ensure safe and effective use of pegloticase in individuals who are Normal for G6PD.	-0.22456996	0.0747198	-0.09307461	-0.15417252	0.10267037	-0.03740401	-0.14539574086666107	0.20562508702278137	-0.007164638489484787	0.6012446898744241	0.6642173299636249	0.6099042115865482	0.52853805	0.62228113	0.58680713	0.5047474	0.7260952	0.6638885	0.39688268	0.65272844	0.6187825	0.60143024	0.62946284	0.62216204	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	For an individual with G6PD deficiency, caution should be exercised when taking phenazopyridine due to the potential of triggering hemolytic anemia. Phenazopyridine may put stress on already compromised red blood cells in individuals with G6PD deficiency, increasing the risk of hemolysis. It is advisable to consult with a healthcare provider before using phenazopyridine in individuals with G6PD deficiency to ensure safety and appropriate monitoring.	0.026302407	0.34548566	0.16892403	-0.1650083	0.0600842	-0.06067237	-0.08007403463125229	0.34362930059432983	0.07700204849243164	0.4300952672918746	0.5952177883681099	0.6157726889863708	0.5599564	0.60031164	0.56853515	0.49144313	0.63790864	0.60068077	0.4585311	0.534384	0.53814304	0.45196956	0.5181853	0.57675034	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	For individuals who are normal for G6PD, there are no known pharmacogenomic interactions that would impact the use of phenazopyridine, a medication commonly used to relieve urinary tract discomfort. Therefore, standard dosing recommendations and monitoring should be followed based on clinical factors and guidelines for its use. It is important to always consult with a healthcare provider before starting or stopping any medication.	-0.14324176	0.2322001	0.016768249	-0.06053218	0.29717934	0.095003605	-0.0922270193696022	0.4468492269515991	0.11542447656393051	0.5774799767676942	0.6955788381536169	0.6217143093901222	0.4463021	0.6215147	0.5941002	0.42101774	0.6255317	0.63043976	0.43608525	0.5982032	0.5901842	0.5385717	0.6693524	0.526373	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Variable for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	For individuals who are G6PD deficient, taking phenazopyridine may increase the risk of hemolysis. Since phenazopyridine can cause oxidative stress, it is generally recommended to avoid or use with caution in this population. Close monitoring for symptoms of hemolysis such as fatigue, jaundice, and dark urine, is advised if phenazopyridine must be used. Consulting a healthcare provider or pharmacist for personalized recommendations is also important.	-0.12242815	0.21404256	0.024325065	-0.14450228	0.084286734	-0.038542625	-0.058794230222702026	0.3665260076522827	0.10637932270765305	0.5699639997768423	0.5965727136844472	0.6230936906491084	0.6059656	0.60974306	0.5931022	0.6440233	0.627141	0.63445115	0.5534274	0.5288676	0.5364108	0.50913	0.56614685	0.6445529	0
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	Individuals who are deficient in glucose-6-phosphate dehydrogenase (G6PD) may be at increased risk of hemolytic anemia when taking phenazopyridine. It is recommended to avoid the use of phenazopyridine in individuals with G6PD deficiency to prevent this potentially serious complication. Alternative treatments should be considered in such cases to avoid adverse reactions.	-0.118930414	0.10675446	-0.014004573	-0.1356901	0.14206818	-0.010751751	-0.011777476407587528	0.49556592106819153	0.1960260421037674	0.6040279725148521	0.5537746141520274	0.6079776995381889	0.59706664	0.62596303	0.6139735	0.60102016	0.5937743	0.5940202	0.57572377	0.5237233	0.5546993	0.55809677	0.5589936	0.63499856	0
phenytoin	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 negative for HLA-B with regards to taking phenytoin? Give a 2-3 sentence summary.	No adjustments needed from typical dosing strategies. Subsequent doses should be adjusted according to therapeutic drug monitoring, response, and side effects. An HLA-B*15:02 negative test does not eliminate the risk of phenytoin-induced SJS/TEN and patients should be carefully monitored according to a usual standard.	['Avoid phenytoin. Take an alternate therapy.', 'Take phenytoin with a reduced dose.', 'Take phenytoin with an increased dose.']	Proceed taking phenytoin as normal. There is no recommendation.	For individuals who are HLA-B*15:02 negative, there is a very low risk of developing Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS/TEN) when taking phenytoin. Therefore, routine screening for HLA-B*15:02 before starting phenytoin is not recommended for these individuals. However, close monitoring for adverse drug reactions is still advised due to variability in drug response among individuals.	0.22211887	0.22371352	0.22603762	-0.15325624	0.10191299	-0.037119124	-0.19278240203857422	0.3079594075679779	-0.007492415606975555	0.8045978950180134	0.5851469879687327	0.5509678013631943	0.7314185	0.6556812	0.57408816	0.81264985	0.63154584	0.6100794	0.76095635	0.47640625	0.51576674	0.8399928	0.55794036	0.546933	1
